
============================================================
[INIT] PyPrune Transfer Learning Framework
[INIT] Arguments: Namespace(model='InceptionNet', dataset='tinyimagenet', epochs=10, pretrain=10, experiment='Dynamic_Region_All_Combined', JF=True, Kevin=False, quant=False)
============================================================

[INFO] Hardware detected: CUDA (CUDA Available: True)
Loading Tiny ImageNet data for InceptionNet...
Loading Tiny ImageNet data for InceptionNet...
[DEBUG] Base checkpoint path resolved: ../structured_study/pruning_checkpoints/InceptionNet_datasettinyimagenet_pretrain10_finetune30_steps21_batch128_devicecuda_strategy_magnitude/

============================================================
[MODE] STAGE 2: HPC EXPERIMENT EXECUTION
       Targeting: 'Dynamic_Region_All_Combined'
============================================================

[INFO] Validating JSON configuration map at: InceptionNet_tinyimagenet_epochs10_pretrain10_JF_discovered_regions.json
[DEBUG] Loaded 7 configurations from map.
[INFO] Discovered trained baseline from Stage 1: InceptionNet_tinyimagenet_None_epochs10_pretrain10/checkpoints/final_JF_Control.pt
[INFO] Overriding base checkpoint. Collapsing will begin from these trained weights.
[INFO] Handoff to PyPrune Experiment Framework...

--- Running experiment: Dynamic_Region_All_Combined ---
    Budget allocated: 10 epochs

=== Running JF experiment ===
[•] Collapsing ranges [('stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv'), ('stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv'), ('stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'), ('stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv')] for Dynamic_Region_All_Combined

[STEP] ===== Starting collapse_only process =====
[DEBUG] Device=cuda, dry_run=False, handle_skips=True, safe_param_reduction=True
[STEP] Using provided in-memory model instance (InceptionNet)

Layer-wise zero parameter stats:

stage1.conv1.conv.weight: 0/9408 zeros (0.00%)
stage1.conv1.bn.weight: 0/64 zeros (0.00%)
stage1.conv1.bn.bias: 64/64 zeros (100.00%)
stage2.conv2.conv.weight: 0/4096 zeros (0.00%)
stage2.conv2.bn.weight: 0/64 zeros (0.00%)
stage2.conv2.bn.bias: 64/64 zeros (100.00%)
stage2.conv3.conv.weight: 0/110592 zeros (0.00%)
stage2.conv3.bn.weight: 0/192 zeros (0.00%)
stage2.conv3.bn.bias: 192/192 zeros (100.00%)
stage3.inception_3a.branch1.conv.weight: 0/12288 zeros (0.00%)
stage3.inception_3a.branch1.bn.weight: 0/64 zeros (0.00%)
stage3.inception_3a.branch1.bn.bias: 64/64 zeros (100.00%)
stage3.inception_3a.branch2.0.conv.weight: 0/18432 zeros (0.00%)
stage3.inception_3a.branch2.0.bn.weight: 0/96 zeros (0.00%)
stage3.inception_3a.branch2.0.bn.bias: 96/96 zeros (100.00%)
stage3.inception_3a.branch2.1.conv.weight: 0/110592 zeros (0.00%)
stage3.inception_3a.branch2.1.bn.weight: 0/128 zeros (0.00%)
stage3.inception_3a.branch2.1.bn.bias: 128/128 zeros (100.00%)
stage3.inception_3a.branch3.0.conv.weight: 0/3072 zeros (0.00%)
stage3.inception_3a.branch3.0.bn.weight: 0/16 zeros (0.00%)
stage3.inception_3a.branch3.0.bn.bias: 16/16 zeros (100.00%)
stage3.inception_3a.branch3.1.conv.weight: 0/12800 zeros (0.00%)
stage3.inception_3a.branch3.1.bn.weight: 0/32 zeros (0.00%)
stage3.inception_3a.branch3.1.bn.bias: 32/32 zeros (100.00%)
stage3.inception_3a.branch4.1.conv.weight: 0/6144 zeros (0.00%)
stage3.inception_3a.branch4.1.bn.weight: 0/32 zeros (0.00%)
stage3.inception_3a.branch4.1.bn.bias: 32/32 zeros (100.00%)
stage3.inception_3b.branch1.conv.weight: 0/32768 zeros (0.00%)
stage3.inception_3b.branch1.bn.weight: 0/128 zeros (0.00%)
stage3.inception_3b.branch1.bn.bias: 128/128 zeros (100.00%)
stage3.inception_3b.branch2.0.conv.weight: 0/32768 zeros (0.00%)
stage3.inception_3b.branch2.0.bn.weight: 0/128 zeros (0.00%)
stage3.inception_3b.branch2.0.bn.bias: 128/128 zeros (100.00%)
stage3.inception_3b.branch2.1.conv.weight: 0/221184 zeros (0.00%)
stage3.inception_3b.branch2.1.bn.weight: 0/192 zeros (0.00%)
stage3.inception_3b.branch2.1.bn.bias: 192/192 zeros (100.00%)
stage3.inception_3b.branch3.0.conv.weight: 0/8192 zeros (0.00%)
stage3.inception_3b.branch3.0.bn.weight: 0/32 zeros (0.00%)
stage3.inception_3b.branch3.0.bn.bias: 32/32 zeros (100.00%)
stage3.inception_3b.branch3.1.conv.weight: 0/76800 zeros (0.00%)
stage3.inception_3b.branch3.1.bn.weight: 0/96 zeros (0.00%)
stage3.inception_3b.branch3.1.bn.bias: 96/96 zeros (100.00%)
stage3.inception_3b.branch4.1.conv.weight: 0/16384 zeros (0.00%)
stage3.inception_3b.branch4.1.bn.weight: 0/64 zeros (0.00%)
stage3.inception_3b.branch4.1.bn.bias: 64/64 zeros (100.00%)
stage4.inception_4a.branch1.conv.weight: 0/92160 zeros (0.00%)
stage4.inception_4a.branch1.bn.weight: 0/192 zeros (0.00%)
stage4.inception_4a.branch1.bn.bias: 192/192 zeros (100.00%)
stage4.inception_4a.branch2.0.conv.weight: 0/46080 zeros (0.00%)
stage4.inception_4a.branch2.0.bn.weight: 0/96 zeros (0.00%)
stage4.inception_4a.branch2.0.bn.bias: 96/96 zeros (100.00%)
stage4.inception_4a.branch2.1.conv.weight: 0/179712 zeros (0.00%)
stage4.inception_4a.branch2.1.bn.weight: 0/208 zeros (0.00%)
stage4.inception_4a.branch2.1.bn.bias: 208/208 zeros (100.00%)
stage4.inception_4a.branch3.0.conv.weight: 0/7680 zeros (0.00%)
stage4.inception_4a.branch3.0.bn.weight: 0/16 zeros (0.00%)
stage4.inception_4a.branch3.0.bn.bias: 16/16 zeros (100.00%)
stage4.inception_4a.branch3.1.conv.weight: 0/19200 zeros (0.00%)
stage4.inception_4a.branch3.1.bn.weight: 0/48 zeros (0.00%)
stage4.inception_4a.branch3.1.bn.bias: 48/48 zeros (100.00%)
stage4.inception_4a.branch4.1.conv.weight: 0/30720 zeros (0.00%)
stage4.inception_4a.branch4.1.bn.weight: 0/64 zeros (0.00%)
stage4.inception_4a.branch4.1.bn.bias: 64/64 zeros (100.00%)
stage4.inception_4b.branch1.conv.weight: 0/81920 zeros (0.00%)
stage4.inception_4b.branch1.bn.weight: 0/160 zeros (0.00%)
stage4.inception_4b.branch1.bn.bias: 160/160 zeros (100.00%)
stage4.inception_4b.branch2.0.conv.weight: 0/57344 zeros (0.00%)
stage4.inception_4b.branch2.0.bn.weight: 0/112 zeros (0.00%)
stage4.inception_4b.branch2.0.bn.bias: 112/112 zeros (100.00%)
stage4.inception_4b.branch2.1.conv.weight: 0/225792 zeros (0.00%)
stage4.inception_4b.branch2.1.bn.weight: 0/224 zeros (0.00%)
stage4.inception_4b.branch2.1.bn.bias: 224/224 zeros (100.00%)
stage4.inception_4b.branch3.0.conv.weight: 0/12288 zeros (0.00%)
stage4.inception_4b.branch3.0.bn.weight: 0/24 zeros (0.00%)
stage4.inception_4b.branch3.0.bn.bias: 24/24 zeros (100.00%)
stage4.inception_4b.branch3.1.conv.weight: 0/38400 zeros (0.00%)
stage4.inception_4b.branch3.1.bn.weight: 0/64 zeros (0.00%)
stage4.inception_4b.branch3.1.bn.bias: 64/64 zeros (100.00%)
stage4.inception_4b.branch4.1.conv.weight: 0/32768 zeros (0.00%)
stage4.inception_4b.branch4.1.bn.weight: 0/64 zeros (0.00%)
stage4.inception_4b.branch4.1.bn.bias: 64/64 zeros (100.00%)
stage4.inception_4c.branch1.conv.weight: 0/65536 zeros (0.00%)
stage4.inception_4c.branch1.bn.weight: 0/128 zeros (0.00%)
stage4.inception_4c.branch1.bn.bias: 128/128 zeros (100.00%)
stage4.inception_4c.branch2.0.conv.weight: 0/65536 zeros (0.00%)
stage4.inception_4c.branch2.0.bn.weight: 0/128 zeros (0.00%)
stage4.inception_4c.branch2.0.bn.bias: 128/128 zeros (100.00%)
stage4.inception_4c.branch2.1.conv.weight: 0/294912 zeros (0.00%)
stage4.inception_4c.branch2.1.bn.weight: 0/256 zeros (0.00%)
stage4.inception_4c.branch2.1.bn.bias: 256/256 zeros (100.00%)
stage4.inception_4c.branch3.0.conv.weight: 0/12288 zeros (0.00%)
stage4.inception_4c.branch3.0.bn.weight: 0/24 zeros (0.00%)
stage4.inception_4c.branch3.0.bn.bias: 24/24 zeros (100.00%)
stage4.inception_4c.branch3.1.conv.weight: 0/38400 zeros (0.00%)
stage4.inception_4c.branch3.1.bn.weight: 0/64 zeros (0.00%)
stage4.inception_4c.branch3.1.bn.bias: 64/64 zeros (100.00%)
stage4.inception_4c.branch4.1.conv.weight: 0/32768 zeros (0.00%)
stage4.inception_4c.branch4.1.bn.weight: 0/64 zeros (0.00%)
stage4.inception_4c.branch4.1.bn.bias: 64/64 zeros (100.00%)
